SID,CNT,SHOW_TYPE
3101,83195,2
3101,83195,2
3101,83195,2
3101,83195,2
3101,83195,2
3101,83195,2
3101,83195,4
3101,83195,2
3101,83195,2
3101,83195,2
3101,83195,2
105,56747,1
105,56747,1
105,56747,1
105,56747,2
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,2
105,56747,1
105,56747,2
105,56747,1
105,56747,2
105,56747,2
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,2
105,56747,2
105,56747,2
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,1
105,56747,2
105,56747,2
105,56747,2
105,56747,1
105,56747,1
105,56747,2
105,56747,1
105,56747,2
105,56747,2
105,56747,4
105,56747,2
105,56747,9
105,56747,9
105,56747,9
105,56747,2
105,56747,2
105,56747,2
105,56747,2
105,56747,2
105,56747,2
105,56747,2
105,56747,2
105,56747,4
105,56747,2
105,56747,2
105,56747,2
105,56747,2
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,2
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,2
1406,47779,1
1406,47779,2
1406,47779,1
1406,47779,2
1406,47779,2
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,1
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,1
1406,47779,1
1406,47779,2
1406,47779,1
1406,47779,2
1406,47779,2
1406,47779,4
1406,47779,2
1406,47779,9
1406,47779,9
1406,47779,9
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,4
1406,47779,2
1406,47779,2
1406,47779,2
1406,47779,2
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,2
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,2
1204,41283,1
1204,41283,2
1204,41283,1
1204,41283,2
1204,41283,2
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,1
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,1
1204,41283,1
1204,41283,2
1204,41283,1
1204,41283,2
1204,41283,2
1204,41283,4
1204,41283,2
1204,41283,9
1204,41283,9
1204,41283,9
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,4
1204,41283,2
1204,41283,2
1204,41283,2
1204,41283,2
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,2
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,2
1405,35237,1
1405,35237,2
1405,35237,1
1405,35237,2
1405,35237,2
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,1
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,1
1405,35237,1
1405,35237,2
1405,35237,1
1405,35237,2
1405,35237,2
1405,35237,4
1405,35237,2
1405,35237,9
1405,35237,9
1405,35237,9
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,4
1405,35237,2
1405,35237,2
1405,35237,2
1405,35237,2
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,2
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,2
3703,34757,1
3703,34757,2
3703,34757,1
3703,34757,2
3703,34757,2
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,1
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,1
3703,34757,1
3703,34757,2
3703,34757,1
3703,34757,2
3703,34757,2
3703,34757,4
3703,34757,2
3703,34757,9
3703,34757,9
3703,34757,9
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,4
3703,34757,2
3703,34757,2
3703,34757,2
3703,34757,2
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,2
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,2
3202,28162,1
3202,28162,2
3202,28162,1
3202,28162,2
3202,28162,2
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,1
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,1
3202,28162,1
3202,28162,2
3202,28162,1
3202,28162,2
3202,28162,2
3202,28162,4
3202,28162,2
3202,28162,9
3202,28162,9
3202,28162,9
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,4
3202,28162,2
3202,28162,2
3202,28162,2
3202,28162,2
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,2
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,2
3704,20319,1
3704,20319,2
3704,20319,1
3704,20319,2
3704,20319,2
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,1
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,1
3704,20319,1
3704,20319,2
3704,20319,1
3704,20319,2
3704,20319,2
3704,20319,4
3704,20319,2
3704,20319,9
3704,20319,9
3704,20319,9
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,4
3704,20319,2
3704,20319,2
3704,20319,2
3704,20319,2
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,2
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,2
4404,18054,1
4404,18054,2
4404,18054,1
4404,18054,2
4404,18054,2
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,1
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,1
4404,18054,1
4404,18054,2
4404,18054,1
4404,18054,2
4404,18054,2
4404,18054,4
4404,18054,2
4404,18054,9
4404,18054,9
4404,18054,9
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,4
4404,18054,2
4404,18054,2
4404,18054,2
4404,18054,2
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,2
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,2
4604,15937,1
4604,15937,2
4604,15937,1
4604,15937,2
4604,15937,2
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,1
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,1
4604,15937,1
4604,15937,2
4604,15937,1
4604,15937,2
4604,15937,2
4604,15937,4
4604,15937,2
4604,15937,9
4604,15937,9
4604,15937,9
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,4
4604,15937,2
4604,15937,2
4604,15937,2
4604,15937,2
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,2
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,2
1603,15922,1
1603,15922,2
1603,15922,1
1603,15922,2
1603,15922,2
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,1
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,1
1603,15922,1
1603,15922,2
1603,15922,1
1603,15922,2
1603,15922,2
1603,15922,4
1603,15922,2
1603,15922,9
1603,15922,9
1603,15922,9
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,4
1603,15922,2
1603,15922,2
1603,15922,2
1603,15922,2
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,2
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,2
1704,12729,1
1704,12729,2
1704,12729,1
1704,12729,2
1704,12729,2
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,1
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,1
1704,12729,1
1704,12729,2
1704,12729,1
1704,12729,2
1704,12729,2
1704,12729,4
1704,12729,2
1704,12729,9
1704,12729,9
1704,12729,9
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,4
1704,12729,2
1704,12729,2
1704,12729,2
1704,12729,2
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,2
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,2
4402,12689,1
4402,12689,2
4402,12689,1
4402,12689,2
4402,12689,2
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,1
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,1
4402,12689,1
4402,12689,2
4402,12689,1
4402,12689,2
4402,12689,2
4402,12689,4
4402,12689,2
4402,12689,9
4402,12689,9
4402,12689,9
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,4
4402,12689,2
4402,12689,2
4402,12689,2
4402,12689,2
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,2
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,2
4704,12216,1
4704,12216,2
4704,12216,1
4704,12216,2
4704,12216,2
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,1
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,1
4704,12216,1
4704,12216,2
4704,12216,1
4704,12216,2
4704,12216,2
4704,12216,4
4704,12216,2
4704,12216,9
4704,12216,9
4704,12216,9
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,4
4704,12216,2
4704,12216,2
4704,12216,2
4704,12216,2
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,2
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,2
2901,12041,1
2901,12041,2
2901,12041,1
2901,12041,2
2901,12041,2
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,1
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,1
2901,12041,1
2901,12041,2
2901,12041,1
2901,12041,2
2901,12041,2
2901,12041,4
2901,12041,2
2901,12041,9
2901,12041,9
2901,12041,9
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,4
2901,12041,2
2901,12041,2
2901,12041,2
2901,12041,2
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,2
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,2
1104,11035,1
1104,11035,2
1104,11035,1
1104,11035,2
1104,11035,2
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,1
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,1
1104,11035,1
1104,11035,2
1104,11035,1
1104,11035,2
1104,11035,2
1104,11035,4
1104,11035,2
1104,11035,9
1104,11035,9
1104,11035,9
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,4
1104,11035,2
1104,11035,2
1104,11035,2
1104,11035,2
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,2
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,2
1403,10686,1
1403,10686,2
1403,10686,1
1403,10686,2
1403,10686,2
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,1
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,1
1403,10686,1
1403,10686,2
1403,10686,1
1403,10686,2
1403,10686,2
1403,10686,4
1403,10686,2
1403,10686,9
1403,10686,9
1403,10686,9
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,4
1403,10686,2
1403,10686,2
1403,10686,2
1403,10686,2
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,2
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,2
1506,9652,1
1506,9652,2
1506,9652,1
1506,9652,2
1506,9652,2
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,1
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,1
1506,9652,1
1506,9652,2
1506,9652,1
1506,9652,2
1506,9652,2
1506,9652,4
1506,9652,2
1506,9652,9
1506,9652,9
1506,9652,9
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,4
1506,9652,2
1506,9652,2
1506,9652,2
1506,9652,2
1405,947796,2
1405,947796,2
1405,947796,2
1501,154590,2
1501,154590,2
1501,154590,2
1407,28615,2
1407,28615,2
1407,28615,2
1208,22982,2
1208,22982,2
1208,22982,2
208,22176,2
208,22176,2
208,22176,2
904,18525,2
904,18525,2
904,18525,2
1201,11748,2
1201,11748,2
1201,11748,2
3701,9178,2
3701,9178,2
3701,9178,2
1007,7292,2
1007,7292,2
1007,7292,2
2002,7167,2
2002,7167,2
2002,7167,2
1402,1571,2
1402,1571,2
1402,1571,2
4601,1182,2
4601,1182,2
4601,1182,2
308,415,2
308,415,2
308,415,2
4503,393,2
4503,393,2
4503,393,2
202,155,2
202,155,2
202,155,2
1705,104,2
1705,104,2
1705,104,2
305,92,2
305,92,2
305,92,2
1702,82,2
1702,82,2
1702,82,2
1806,46,2
1806,46,2
1806,46,2
1603,27,2
1603,27,2
1603,27,2
65200,944462,2
4401,37265,2
4202,32773,2
3702,22884,2
3101,15900,2
3202,15684,2
1308,3454,2
801,3133,2
205,1446,2
3701,620,2
4702,572,2
3201,421,2
605,380,2
4103,343,2
3304,241,2
1501,88,2
4504,86,2
3302,72,2
1502,68,2
3501,54,2
3101,939452,4
4202,37305,4
2901,29003,4
4401,13776,4
4301,5853,4
4601,4093,4
4302,2892,4
3703,541,4
3401,420,4
4102,231,4
1001,99,4
4204,91,4
4504,60,4
4201,56,4
3104,43,4
3202,35,4
3204,30,4
3303,20,4
4801,16,4
4402,9,4
65200,921070,2
65200,921070,2
65200,921070,2
65200,921070,2
3101,460438,2
3101,460438,2
3101,460438,2
3101,460438,2
4601,224430,2
4601,224430,2
4601,224430,2
4601,224430,2
3701,102475,2
3701,102475,2
3701,102475,2
3701,102475,2
3702,45787,2
3702,45787,2
3702,45787,2
3702,45787,2
3703,44860,2
3703,44860,2
3703,44860,2
3703,44860,2
3701,39748,2
3701,39748,2
3701,39748,2
3701,39748,2
3201,32351,2
3201,32351,2
3201,32351,2
3201,32351,2
4401,14423,2
4401,14423,2
4401,14423,2
4401,14423,2
1501,8128,2
1501,8128,2
1501,8128,2
1501,8128,2
4504,5978,2
4504,5978,2
4504,5978,2
4504,5978,2
3703,4473,2
3703,4473,2
3703,4473,2
3703,4473,2
4801,1808,2
4801,1808,2
4801,1808,2
4801,1808,2
2102,367,2
2102,367,2
2102,367,2
2102,367,2
1103,192,2
1103,192,2
1103,192,2
1103,192,2
1002,170,2
1002,170,2
1002,170,2
1002,170,2
3103,84,2
3103,84,2
3103,84,2
3103,84,2
4203,36,2
4203,36,2
4203,36,2
4203,36,2
3702,32,2
3702,32,2
3702,32,2
3702,32,2
2105,31,2
2105,31,2
2105,31,2
2105,31,2
1507,916493,2
1507,916493,9
1405,117279,2
1405,117279,9
2102,88323,2
2102,88323,9
1501,66767,2
1501,66767,9
1801,63400,2
1801,63400,9
1503,62850,2
1503,62850,9
1803,58272,2
1803,58272,9
1401,44326,2
1401,44326,9
405,36082,2
405,36082,9
65200,29549,2
65200,29549,9
904,21015,2
904,21015,9
1002,20336,2
1002,20336,9
1201,15320,2
1201,15320,9
306,13878,2
306,13878,9
903,13105,2
903,13105,9
1806,4497,2
1806,4497,9
1404,3159,2
1404,3159,9
1706,2956,2
1706,2956,9
1505,1675,2
1505,1675,9
1602,859,2
1602,859,9
65200,911882,2
1405,94565,2
1001,71261,2
105,22656,2
3301,18204,2
4002,11021,2
1004,7791,2
3101,5468,2
65200,5175,2
3102,1004,2
904,996,2
1208,499,2
1403,444,2
3501,403,2
4102,173,2
208,126,2
607,120,2
4001,57,2
1202,54,2
3203,44,2
1405,911748,2
1405,911748,2
1405,911748,2
1405,911748,2
4302,69033,2
4302,69033,2
4302,69033,2
4302,69033,2
903,37676,2
903,37676,2
903,37676,2
903,37676,2
1002,15889,2
1002,15889,2
1002,15889,2
1002,15889,2
65200,1762,2
65200,1762,2
65200,1762,2
65200,1762,2
1401,736,2
1401,736,2
1401,736,2
1401,736,2
208,416,2
208,416,2
208,416,2
208,416,2
1007,203,2
1007,203,2
1007,203,2
1007,203,2
905,75,2
905,75,2
905,75,2
905,75,2
205,52,2
205,52,2
205,52,2
205,52,2
1204,48,2
1204,48,2
1204,48,2
1204,48,2
301,40,2
301,40,2
301,40,2
301,40,2
1706,13,2
1706,13,2
1706,13,2
1706,13,2
307,12,2
307,12,2
307,12,2
307,12,2
1803,11,2
1803,11,2
1803,11,2
1803,11,2
202,10,2
202,10,2
202,10,2
202,10,2
304,6,2
304,6,2
304,6,2
304,6,2
1206,5,2
1206,5,2
1206,5,2
1206,5,2
1903,5,2
1903,5,2
1903,5,2
1903,5,2
201,4,2
201,4,2
201,4,2
201,4,2
1001,911517,2
1507,905384,2
1404,625841,2
1202,515065,2
1204,339874,2
405,230316,2
2102,226259,2
1604,199630,2
406,145354,2
404,134592,2
104,107130,2
1402,103989,2
1701,78794,2
1506,77520,2
1206,67735,2
602,64330,2
1606,61833,2
101,53637,2
65200,41506,2
1405,37279,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1007,905790,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1201,158356,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1402,121777,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1904,112009,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
1503,100804,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
101,76712,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1803,57004,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1902,29781,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1504,29631,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1801,25523,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1705,23800,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
1606,23560,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
401,18377,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1702,17225,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
1205,15690,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
903,9220,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1501,7571,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
1604,6032,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
104,5427,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
404,4821,2
1001,893301,1
3101,23641,1
4202,1563,1
801,549,1
1202,272,1
802,263,1
406,62,1
1201,26,1
401,19,1
1905,14,1
1403,10,1
2048,9,1
2016,4,1
4302,882841,2
3301,624272,2
3202,140572,2
4301,134174,2
3101,118685,2
3103,118535,2
4601,118440,2
3701,65712,2
3104,48423,2
4302,39300,2
3704,13144,2
4504,10609,2
3401,7650,2
3804,7573,2
4001,6250,2
4604,4781,2
4801,2783,2
3703,2777,2
3904,2638,2
3102,1837,2
65200,859406,2
1001,122460,2
1404,62308,2
905,52030,2
1201,44710,2
205,25084,2
1702,19027,2
1407,8252,2
1202,6766,2
1501,5720,2
1903,5384,2
3402,4327,2
1504,3461,2
1208,2821,2
3301,1678,2
902,1604,2
1901,1330,2
1403,1082,2
1406,472,2
1203,207,2
1204,858130,2
903,521955,2
904,444199,2
1504,394461,2
1201,69252,2
1606,51553,2
1203,35692,2
1002,27467,2
1903,25200,2
1001,21060,2
1401,19660,2
1507,19646,2
1806,16375,2
305,11749,2
4802,10720,2
1902,8826,2
301,7880,2
1206,4997,2
905,4982,2
202,4523,2
1007,848100,4
1007,848100,4
1002,120226,4
1002,120226,4
1501,41964,4
1501,41964,4
903,39076,4
903,39076,4
65200,37294,4
65200,37294,4
1503,36212,4
1503,36212,4
1803,30744,4
1803,30744,4
1407,26154,4
1407,26154,4
1904,21293,4
1904,21293,4
1201,20811,4
1201,20811,4
1203,16922,4
1203,16922,4
1602,13490,4
1602,13490,4
1405,12937,4
1405,12937,4
208,12460,4
208,12460,4
3704,9478,4
3704,9478,4
1402,7372,4
1402,7372,4
1004,7317,4
1004,7317,4
3101,6441,4
3101,6441,4
1206,5277,4
1206,5277,4
1505,4483,4
1505,4483,4
65200,799948,2
65200,799948,2
65200,799948,2
65200,799948,4
4601,1625,2
4601,1625,2
4601,1625,2
4601,1625,4
4101,362,2
4101,362,2
4101,362,2
4101,362,4
3201,348,2
3201,348,2
3201,348,2
3201,348,4
4401,53,2
4401,53,2
4401,53,2
4401,53,4
903,37,2
903,37,2
903,37,2
903,37,4
3704,28,2
3704,28,2
3704,28,2
3704,28,4
806,24,2
806,24,2
806,24,2
806,24,4
1201,21,2
1201,21,2
1201,21,2
1201,21,4
4104,10,2
4104,10,2
4104,10,2
4104,10,4
1007,4,2
1007,4,2
1007,4,2
1007,4,4
1803,1,2
1803,1,2
1803,1,2
1803,1,4
4302,786656,2
4302,786656,4
65200,108071,2
65200,108071,4
4601,97992,2
4601,97992,4
4401,73599,2
4401,73599,4
502,20780,2
502,20780,4
4301,14521,2
4301,14521,4
3904,14403,2
3904,14403,4
3203,10632,2
3203,10632,4
4102,7321,2
4102,7321,4
1405,3471,2
1405,3471,4
3201,2850,2
3201,2850,4
3703,2535,2
3703,2535,4
3401,2044,2
3401,2044,4
4504,1515,2
4504,1515,4
3501,1101,2
3501,1101,4
4404,815,2
4404,815,4
3704,792,2
3704,792,4
1001,390,2
1001,390,4
1304,188,2
1304,188,4
4104,188,2
4104,188,4
1404,744564,2
1404,744564,2
1404,744564,2
1404,744564,1
1001,168711,2
1001,168711,2
1001,168711,2
1001,168711,1
1501,135891,2
1501,135891,2
1501,135891,2
1501,135891,1
1507,98514,2
1507,98514,2
1507,98514,2
1507,98514,1
65200,64417,2
65200,64417,2
65200,64417,2
65200,64417,1
405,40123,2
405,40123,2
405,40123,2
405,40123,1
1202,29831,2
1202,29831,2
1202,29831,2
1202,29831,1
1704,20810,2
1704,20810,2
1704,20810,2
1704,20810,1
1406,18687,2
1406,18687,2
1406,18687,2
1406,18687,1
1705,15214,2
1705,15214,2
1705,15214,2
1705,15214,1
1802,12756,2
1802,12756,2
1802,12756,2
1802,12756,1
1806,7948,2
1806,7948,2
1806,7948,2
1806,7948,1
1702,4034,2
1702,4034,2
1702,4034,2
1702,4034,1
1706,1664,2
1706,1664,2
1706,1664,2
1706,1664,1
1006,1164,2
1006,1164,2
1006,1164,2
1006,1164,1
1202,812,2
1202,812,2
1202,812,2
1202,812,1
306,248,2
306,248,2
306,248,2
306,248,1
4301,166,2
4301,166,2
4301,166,2
4301,166,1
905,115,2
905,115,2
905,115,2
905,115,1
1004,65,2
1004,65,2
1004,65,2
1004,65,1
1201,738460,2
1201,738460,1
